timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
18_13_25.025214,29.5625,26.5,26.25,26,26.75,26,26,26.5,26.75,25.5,25.5,26.25,25.75,25.5,25.75,26.5,26,26.75,26,26.25,26.5,25.75,26,26.75,26,26.25,26,26,26.25,26.25,26.25,25.5,26,25.75,25.75,26.25,26.25,25.5,25.75,26,25.75,25.5,26.25,25.25,26,26,25.75,26.25,26.75,25,25.75,26.5,26,25.25,26,25.75,25,24.25,25.5,25.75,25.25,25.25,26,25.75,25,0,e
18_13_25.125469,29.5625,26.75,26.75,25.5,26.25,26,25.75,26,26.75,26.25,26.25,27,26.25,25.75,26.5,26.25,26.5,26.25,26.25,26.5,26.25,26.5,26.75,27,26.75,26.25,26.5,26.25,26.25,27,26.5,26,26.75,26.5,26.5,26.75,26.25,26.25,26.25,26,25.5,25.75,26.75,26,26.25,25.5,25.75,26.75,26,25.5,26,26.75,26.25,25.25,26,25.75,25.75,25.25,25.5,25.75,26.25,25.25,26.25,24.75,26,0,e
18_13_25.225685,29.625,26.5,27.5,25.5,26.25,26.5,26,26.5,27,26.75,26.25,26.75,26.25,26.25,26.5,26.5,26.25,27,26.5,26.75,26.25,26,26.5,27,26.5,27,26,26.5,26.25,26.75,26.25,25.75,26.25,26.75,26.25,26.5,26,26,25.75,26,25,26.75,26,26,26.25,26,26,26.5,26.75,25.75,25.75,26,26,25.75,26.25,25.25,26.5,25,25.75,26.25,25.5,26,26.75,25.75,25,0,e
18_13_25.325930,29.625,26.75,26.25,26,26.75,26.25,26,26.5,26.75,26.25,26,26.5,25.5,26,26.5,26.5,26.75,26.25,26.75,27,26,26,26.75,27,26.75,27.25,26.5,26.5,26.25,26.5,26.25,25.75,26,26.5,26.5,27,26.5,25.25,25.5,26.25,26,26.25,26.5,26,26.5,26.5,26.5,26.25,27,25.75,26.25,26,25.75,25.75,26.25,26,26,25.5,26,26.25,26,25.25,26,26.25,26.25,0,e
18_13_25.426253,29.5625,27,26.25,26,26.25,26,26.25,26.75,26.75,26.25,26.75,26.5,26.25,25.75,26.5,26.5,26,26.5,27,26.75,26.25,26,26.5,26.25,27,27.75,25.75,26,26.25,26.5,26.5,26.25,25.75,26.75,26.25,26.25,25.75,26,26.25,26.25,25.5,26.75,26.75,26.25,26.5,26.5,25.5,27,26.75,25,26.25,26.25,26,25.25,26,25.75,26,25.5,26,26.25,25.5,26,26.25,25.25,25.75,0,h
18_13_25.526549,29.5625,25.75,26.75,25.25,26.75,26,25.75,26.25,26.75,26.25,25.75,25.75,25.75,25.5,26.25,26,26.75,27,26.5,26.25,26,25.25,26,26,26,26.5,26.25,26,25.5,25.75,26,25.75,26.5,26.25,26.25,26.75,26,25.5,25.75,26.25,25.75,26,26.5,26,25.5,25.75,25.75,24.75,26.75,25.5,26.25,26,26,25,25.75,24.5,26,25,26,26,25.75,26.5,26,25.5,26,0,h
18_13_25.626741,29.625,26.5,26.75,26,26.5,26.75,26,26,26.5,26.75,26.25,26.25,26,26.25,26.5,26.25,26.25,28,26.75,26.75,26.25,26.5,26.5,27,27,27.25,26.75,26.5,26.5,26.75,27,25.75,26.5,26.25,26.25,27.25,26,25.75,26,26.25,26.75,26.25,26.5,26.25,26,26.25,25.25,27.25,26.25,25,25.75,25.75,26.25,25.25,26,26,25.25,26.25,26.25,26.25,26.5,25.75,26.5,26,25,1,h
18_13_25.726980,29.5625,26.5,26.75,26,26.5,26.75,26.25,26.25,27,26.75,26,26.75,26,26.25,27.25,25.75,26.5,29.25,27.5,26.5,26.5,25.75,26.5,26.75,27,27.75,26.5,27.25,26.75,26.75,27,26.25,26,26.25,26.25,26.75,26,25.5,26.25,26,26,26.5,26.5,26,26.25,26.25,25.75,26.75,26.5,26,26.5,26,25.75,26,25.75,25.5,26,25.5,26,26,26.25,26,27.5,25.75,25.25,1,e
18_13_25.827226,29.5625,26.5,26.25,25.5,26.5,26.75,26.25,26.25,26.75,27,26.25,26.5,26,26.25,26.25,26.25,26.5,29,27.5,27.25,26,25.75,26.25,27,26.5,28,26.75,26.5,26,26.25,26.5,26,26,25.75,26.25,26.75,26,26,26.25,26.25,26,26.5,26.5,26.25,26.5,26.5,26,26.25,26.75,25.75,25.5,26.25,25.75,25,26,25.25,25.5,25.5,25.5,25.75,26.25,25.5,26.25,25.25,25.5,1,e
18_13_25.927478,29.5625,27.25,27.25,26.25,26.75,26.5,26,26.25,26.75,27,26.25,26.5,26.25,26.25,26.25,26.5,26.25,28.5,28.25,26.75,26.25,26,27,26.25,27,28.5,27.5,26.5,25.75,26.75,26.25,25.75,26.25,26.5,27,26.75,26.25,26.5,26.25,26.5,26.25,26.75,26.5,26.25,26.5,26.5,26.5,26,26.25,25.25,26,26.5,26,25.75,26,25.5,25,25.25,25.5,26,26.5,26,26.5,25.75,25.25,1,e
18_13_26.027723,29.5625,26.25,25.75,26.25,26.25,26.25,25.75,26.25,27,28,26.75,26.5,26.25,26.25,26.25,25.75,25.75,28.75,28.25,26.75,26.25,26,26.25,26.5,26.5,27.75,27.75,26.25,26,26,26.5,25.5,26,26.75,26.25,26.25,26,25.5,26,25.5,26,25.25,25.75,25.5,26.25,25.75,25.25,25.75,26,25,25.75,26.5,25.5,25.5,26,25.25,26,25,25.75,25.5,26,25.5,26.25,24.5,24.75,1,e
18_13_26.127941,29.5625,26.75,27,25.75,26,26,25.5,26.5,26.5,27.25,26.25,26.25,26.25,25,26.5,25.75,25.75,28.25,28.75,27.5,26.5,26,26.5,26.5,26.75,28,28.5,27.5,26.5,27,25.75,26.5,26.75,27.25,27,26.75,26,26.25,25.5,26.75,26,27,26.75,25.75,26.5,26.25,25.25,26.25,26.75,26,25.5,26.25,25.75,25.75,26,26,26.25,26,26,26,26,25.75,26.5,25.25,25.5,1,e
18_13_26.228191,29.5625,26.75,26.75,26.75,26.5,26.5,26.25,26.75,26.5,28,27.5,27,26.5,25.75,26.25,26.75,26.75,28.25,28.75,27.5,26.5,26,26.25,26.5,26.75,27.25,28.25,28,26.75,26.25,26.75,25.75,26.5,27,26.25,26.75,26,26,25.5,26.5,25.75,27,26,26,26.25,26.5,26.25,26.5,26.75,25.75,26.5,26.5,26,25.75,26.5,25.5,25.25,25.25,26,26.5,27,26.5,26.5,25.25,26,1,e
18_13_26.328441,29.5625,27,26.75,25.75,26,26,26.5,26.75,26.5,26.75,27,26.75,25.75,25.25,26.25,26,26.5,28,28.5,28.75,27,26.75,26.5,26.75,26.5,27,28.25,28.25,27.25,27.25,26.75,26,26.25,26.75,27,27,26,26,26.25,26.25,26,26.25,26.5,25.75,26.75,26.25,25.75,26.5,27,25.5,25.75,26.25,26.25,26,25.75,25.25,25.5,24.5,26,25.5,26,25.75,26.25,25.25,25.75,1,e
18_13_26.434952,29.5625,26.5,27.5,25.75,25.75,26.5,25.25,26.25,26.25,26.75,27.25,26.75,26.25,26,27,26.25,26.75,27,28,28.5,27.5,26.25,26.75,26.75,26.75,26.5,27.25,28.25,28.75,27,25.75,26.5,26.25,27,26.25,27.25,26,26.75,25.75,26.5,25.5,26.75,26.25,26,26.25,26.75,26,26.25,26.25,25.5,26,26.25,26.25,26,26.25,26,26,25.75,26.5,26.25,25.5,26,26.25,25,24.75,1,e
18_13_26.528987,29.5625,26.75,27.25,25.5,26.5,26.75,26.5,26.5,27,26.25,26.75,27.75,26.5,25.75,26.5,25.75,26,27,28,28.5,27.5,26.25,26.75,26.75,26.75,26.5,27.25,28.25,28.75,27,25.75,26.5,26.5,26.25,26.25,27,27,25.5,25.75,26,26.25,25.75,25.75,25.5,26.25,26,26,25.75,26.75,24.5,25.25,25.5,26,25,26,24.75,26,24.75,25.25,26.5,26,25.25,26.5,25,25,1,e
18_13_26.629228,29.5625,25.75,26.75,26,26.25,26,26.25,26.75,26.25,25.75,26.5,27.25,27,26,26.75,25.75,26.25,26.5,26.25,27.75,28.5,26.75,26.5,26.75,26.25,25.75,26.25,27.75,27.75,27.75,26.5,25.75,26.5,26.25,26.25,26.75,27.25,26.75,26.5,26.75,25.5,25.75,26.5,26.5,26.5,26.75,25.75,26.25,26.5,25.25,26.25,26,26,25.75,26,25.75,26,25.75,25.25,26.5,25.75,26.25,27,26.25,25.25,1,e
18_13_26.729479,29.5625,26.25,26.75,26.5,26.25,25.75,26,26.75,26.5,26.25,26.5,27.5,27.25,26,26.25,26,26.5,26.5,26.5,27.25,28,27.5,26.75,26.25,27.25,26.25,26.25,27.75,27.75,28.25,27.25,26.25,26.5,26,26.5,26.75,27.25,26.75,26.5,26.75,26,26.25,26.25,25.75,26.5,26.25,25.75,26.25,26.5,25.5,25.5,26.5,26.5,25.75,26,25.75,25.5,25.25,26,26.5,26,26,26.25,26.25,25.25,1,e
18_13_26.829726,29.5625,26.75,27,26.5,26.75,27,26.25,26.75,26.5,26,26,26.5,26.75,26.5,27.25,26.75,26.75,26.75,26.25,27,27.5,28.25,27,27,27.25,26.25,25.75,27,27.5,28.5,27.5,25.75,26,26.5,26.25,26.75,27,26.75,26.5,26.75,26,26.25,25.75,26,26.25,26.5,26.5,26.5,27,25.25,25.5,26.25,26.5,25.25,27,26,25.75,26.25,25.75,26,26.5,25.75,26.25,25.5,25.75,1,e
18_13_26.929955,29.5625,26.25,26.5,26.75,26.25,26.5,26.25,25.75,27,26.5,26.75,26.5,26.5,26.5,26.75,26.75,26,26,26.75,26.75,27,27.75,28.25,27,26.5,26,26.25,26.5,27.25,28,28.75,27,26.5,26.5,26.5,26.25,26.5,27.5,26.5,26.75,26,26.25,25.75,26,26.25,26.25,26,27,27.25,25.5,25.75,26.25,26,26,26.5,26,26,25.5,25.75,26.5,26.25,25.5,25.75,25.5,25,1,e
18_13_27.030188,29.5625,27,26.25,26.5,26.75,26.5,26.25,26.75,26.75,26.5,25.5,27.25,26.25,26.25,27,26.5,26.25,26.75,26.5,26.75,26.75,28,28.5,27.75,28,26.25,26,26.5,26.75,28.75,28.75,28,26.75,26.75,26,26.5,26.5,26.75,26.5,27.25,26,26.75,26.5,26.25,26.25,26.25,26,27,26,25.25,25.75,26,25.75,25.25,26,24.75,26,25.5,25.25,25.75,25.5,26,26.5,25.25,24.75,1,e
18_13_27.130535,29.5625,26,26,26,25.75,26,25.75,26.25,26.75,25,26.25,26.25,26.25,26.25,26.5,26.25,26,26,26,26.25,26.5,26.75,28.25,27.5,26.5,25.75,25.75,25.5,26,27.25,29,28,27,26.25,26.5,26.75,26,26.5,27.25,27,26.75,26.25,26.25,25.5,25.75,26.25,25.5,26.75,26.75,25.25,25.75,26,25.75,25.5,26.5,26,25.5,25.25,25.75,26,25.5,26,26.5,25.5,25.5,1,e
18_13_27.230789,29.5625,26,26,25.25,26.75,26,26,26.25,27,27,26.25,27,26,25.75,27,26.5,26.25,26.25,26.5,27.25,26.5,26.75,28,28.25,27.5,26,26.25,26.5,26,27.75,29,27.75,26.75,26.5,26.5,26,26.5,26.25,27.75,28.25,26.25,26.5,25.75,26,26.25,26.25,25.5,26.75,26.75,25.25,25.75,26.5,26,26,26.75,25.75,26,24.75,26,25.75,26,26.5,26,26,26.5,1,e
18_13_27.331023,29.5625,27.25,26.75,26.25,26.75,26.25,26.25,27.25,26.5,25.75,26.25,26.25,26.25,26,26.5,26.5,27.25,26.5,26.25,27,26.5,26.25,28,27.25,27.5,26,25.75,26.25,25.75,27,29.25,28,27,26.25,26.25,26.75,26.25,27,28.25,28,26.5,27.25,25.75,26,26.5,26.25,26,27.25,26.75,25.5,26.25,26.5,26,26,26.75,25.75,26,24.75,25.75,26.25,26,26,26.25,25.5,25,1,e
18_13_27.431230,29.5625,25.75,26.75,25.75,26.75,26.25,25.75,26.75,26.25,26.25,26.25,26.5,26.5,26,25.75,26.25,26.25,26,26.25,26.5,26.75,26.25,27.75,27.25,27.5,26.25,26.25,26.5,26,27,28.25,28,27.5,25.5,26.25,26.25,26.5,27,29,28.75,26.75,26.75,26.75,26,26,26.5,26.25,26.5,27.25,26,26.25,26.25,26.25,25,26,26,25.25,25.25,25.75,26.25,26,26,26.5,25.75,25.5,1,e
18_13_27.531481,29.5625,26.75,26,25.75,26.75,26.5,26,26.75,27.25,26.25,26.25,26.25,26.5,25.5,26.75,26.5,26.5,25.5,26.5,26.75,26,26.25,27,27,26.75,25.75,25.5,26.25,26.5,26.5,28.25,27.25,26.25,26,26.25,26.5,26.5,27,28.75,28.5,27,26.5,26,26.25,26.5,26.75,26.75,26.75,27,25.25,26,26.25,26.25,25.5,26.75,25.75,26,25.5,26,26.5,25.5,26.25,26.5,25.75,25.75,1,e
18_13_27.631724,29.5625,25.5,26.5,26.25,25.75,26.25,26,26.25,26.75,25.75,26,26.25,25.75,26,26.5,26,26,26,26,26.25,25.5,25.75,26.75,26.75,27,26.5,26,26,25.75,26.75,27.5,27.25,26.5,26.5,26.5,26.25,26.5,26.75,27.5,29,26.5,26,26,25.5,26.5,26.75,27.5,27.25,27.25,25,26.25,26.5,25.75,25.25,26.75,25.75,26,24.25,25.75,26,26,25.75,26.5,25.25,25.75,1,e
18_13_27.731973,29.5625,25.75,27.5,26.25,26.5,26.5,25.75,27,26.75,25.75,26,26.25,26,25.75,27,26.25,26.5,26.25,26.25,26.75,26.5,25.5,26.75,27,26.25,26.25,25.75,26.25,26.75,27,27.75,27.25,26.75,26.25,26.5,26.5,26.5,26.5,27.5,28,27,26.25,26.5,25.75,25.75,26.5,28,27.75,27.5,25.5,26,26.25,26,26,26.75,25.75,26,25.25,25.25,26.25,26.25,25.25,26.25,25.75,24.5,1,e
18_13_27.832198,29.5625,26.25,26.5,26.5,26.25,26.5,25.75,26.75,26.5,26.25,25.5,26.5,26,25.75,26.5,26.5,26.5,26.75,26.25,26.75,26.25,26.5,26.5,26.25,26.75,26.25,26.75,26.25,26,26.25,27.5,26.75,26.75,26.25,26.25,26.5,26.25,26.25,26.75,28,26.25,26.75,26.5,26,26.25,27,28,28.5,27.75,25.5,25.75,26.25,25.25,25.5,26.75,27,26,25.75,26.25,26.5,25.75,26,26.5,26.25,26,1,e
18_13_27.932448,29.5625,26.25,26,25.5,26.75,26.25,26.25,27,26.75,26.25,26.25,26.25,26,26.25,26.5,26.5,26.25,26,26.25,26.75,26.5,26,26.75,26.5,27.25,26,25.5,26,25.75,27,26.5,26.5,27,26.5,26.25,26.75,26,27,26.5,27.5,25.75,26.75,26.5,25.75,26.75,26.5,27.25,28.25,27,25.25,25.75,26,26.25,26.25,26.25,27.25,26.25,25.25,25.75,26,26.25,25.5,26.5,26.25,26.25,1,e
18_13_28.032695,29.5625,26.75,26.25,26.25,26,26.5,26,26.25,26,26.25,26.5,26.5,26,26,26.25,26.25,26,26.5,26.75,26.5,26.5,26.25,26.25,26.75,26.5,26.5,25.5,26.5,26.25,26.75,26.25,26.5,26.5,26.75,26.5,26.75,26.75,26.25,27.5,27.25,26.25,27,26.5,25.75,26.5,27,27.75,28,27,26.25,25.75,26.5,26.25,26.5,27.5,28,27.25,24.75,25.25,26.5,26.25,26,27,26.75,26.5,1,e
18_13_28.132948,29.5625,26,26.25,25.75,26,26.25,26,26.25,26.25,25.75,26.5,26.75,25.5,25.75,25.75,25.75,26,26.5,25.75,26.25,26.25,26,26,26.75,26.5,25.75,25.5,26.25,25.75,26.75,26.25,26.25,26.25,25.75,26,26,26,26,26.5,27.5,25.75,26,26.5,25.5,26.5,26.5,27.5,27.75,27.75,25.5,25.5,26,25.75,25.25,27.75,27,26.5,24.5,25.5,26,25.25,25.25,26.5,25.75,27.75,1,e
18_13_28.233170,29.5625,26,26.5,26,26.75,26.75,26,26.75,27.25,26.25,26,26.5,26,25.5,26.5,26.75,26,26.5,26.25,26,26.5,26.5,27,26.5,26.75,26.25,26,26.25,26.5,26.25,26.5,26.25,26.5,26,26.25,26.75,26.5,26.5,26,27,25.75,26,26,26.25,26.5,26,26.75,28,27.75,25.75,25.75,26.75,25.5,25.75,27.75,27.75,27,25.5,25.5,26.25,26,25.75,26.25,27.25,27.25,1,e
18_13_28.333426,29.5625,25.75,26.5,25.5,27,26.25,26.25,26.25,26.25,26,25.75,26.5,26,26,26.25,26,26.5,26,26,26.5,26.25,26.75,27.25,26.5,27,26.25,25.5,26.25,26.25,26.75,26.5,26,26,26.5,26.75,26.5,26.5,26.25,26,26,26.75,26.25,26.75,26,26.5,25.75,26.5,27.5,27.5,25.5,26.25,26.25,25.5,26.25,27,27.75,26.5,25,26.5,26.5,26,26,27,27.5,27,1,e
18_13_28.433679,29.5625,26.25,26.75,25.5,26.25,25.5,25.75,26.5,26.25,26.25,26.5,26.5,26.25,25.25,26.25,26.25,26.25,26,26.25,26.25,26.25,25.75,26.25,26.5,26.75,26,26,26.5,25.75,26.25,26.5,26,26.5,26.25,26.5,26.75,26.25,25.75,26,26.75,26,26.25,26,26,26.25,26.5,26,26.75,27,25.25,25.75,26,26.25,25.75,27.5,27.5,26.75,25.25,25.75,26.5,26.25,26.25,27,27.25,27,1,e
18_13_28.533924,29.625,26.75,26.5,25.75,26.75,25.5,26,26.5,27,25.5,26.5,26.75,26.5,25.75,26.25,26.25,26,26.25,26,26.5,26.25,26.5,26.75,26.75,26.5,26.25,25.5,26.5,26,26.75,26.75,26.25,26.5,27,25.75,27.25,26.5,26,26.25,27,25.5,26.75,26.5,26,26.5,26.5,26.5,26.5,27.25,26,26.5,26.25,25.5,25.5,27.25,26.5,26,25.25,26.25,26.25,26,26,27.5,27.5,26.75,1,e
18_13_28.634138,29.625,25.5,26.5,26,26.25,25.75,25.75,26,26.5,26,25.5,26.5,25.5,25.75,26,26.5,26,26,25.25,26.75,26,26,26.5,26.75,26.5,26.25,26,26.25,25.5,26.25,26,25.75,26.5,26.5,25.5,26.5,26,26,26.25,25.75,25.5,26.25,26,25.5,26,26.25,26.5,26.75,26.5,25.25,26,26.5,25.75,26,27,26.5,25.75,24.25,26.5,27.25,26.25,26,27.25,27,26,1,h
18_13_28.734382,29.625,26.5,27,26,27.25,25.75,26,25.75,26.5,25.75,26.5,26.5,26,26.25,26.75,26.5,26.75,26.75,26.5,26.5,26.25,26.25,27,27.25,27,26.75,26.5,26.25,26,26.75,26.5,26.5,26.75,26,26.25,26.25,26.25,25.5,26,26.75,26,26.25,26.75,26.5,26.25,25.75,25.75,26.5,26.5,26,25.25,26.25,25.5,26,27,26,26.25,25.75,26.5,26.75,26,26.25,28.25,27.5,26.25,1,h
18_13_28.834748,29.5625,26.75,26.25,26,26.25,26,26.5,26.75,27,26,26,26.5,26.25,25.5,26.5,25.75,26,26.5,26.5,26.25,25.75,26.25,26.75,26.5,26,26.25,26.25,26.25,26.25,26.25,26.25,26.5,26.5,26.25,26.25,27,26.25,26,25.5,27,25.5,26.75,26.25,26.5,26.75,26.25,25.5,26.25,26.75,25.5,25.75,26.5,26.25,25.5,26.5,25.5,26,24.75,26.5,27.5,26,26,27.25,26.75,24.75,0,h
18_13_28.934964,29.5625,27.25,27,26.25,26.5,26,26,26.25,26.75,26,26.75,26.5,26.25,25.75,26.5,26.75,25.75,26.5,26.5,27,26.5,25.75,27.25,26.75,26.5,26.25,26.25,26.25,26,26.5,26.5,26,26.75,26.25,27,27,26.5,25.5,26,26.25,25.5,26.75,26.5,25.25,26.5,25.75,25.75,26,26.5,25.5,25.75,26.75,26.25,26.25,26.5,25.75,26.25,25.25,26.75,26.5,26.5,26,27,26.25,25.5,0,e
18_13_29.035194,29.5625,26.5,27,26,26.5,26.5,26,26.5,26.75,26.5,25.75,26.25,26,25.75,26.5,26.5,26.5,26.5,26.25,26.5,26.25,26.25,26.75,26.25,27,25.75,26,26.25,26,26.75,26.75,25.5,26,26.25,26.75,26,26.5,26.5,26,26.25,26,26.75,26.75,26.25,26.75,26,25.75,26.25,27,25.75,25.75,26.25,26.5,26.25,26.5,25.75,26.25,25.25,27,27.75,26.25,26.25,26.75,25.25,26.25,0,e
18_13_29.135438,29.5625,26.5,25.75,26,26.25,26.5,25.75,26.75,26.25,26.25,26.25,26.25,25.5,25.5,26,26.25,26.25,26.25,25.75,26.25,26.25,25.75,26.25,26.5,26.25,26.25,25.75,26.25,26,26,26.25,26,26.75,26,26,26.75,25.75,26.25,25.5,26,25,25.75,26.5,25.5,26.25,26,25.75,25.5,26.75,26,26.25,27,26.5,26,26.75,25.75,26,25.75,27.5,27.75,26.5,25.25,26.75,25.5,25.25,1,h
18_13_29.235691,29.5625,26.25,26.5,25.75,26.5,26,25.75,26,26.5,26.5,26.75,27,26,26.25,26.5,26.5,26.5,26.25,27,26.75,26.25,26.25,26.25,26.5,26.75,26,26.5,26.5,26,26.5,26.5,26.75,26.25,26.5,26.75,26.5,26.25,25.75,26.5,26.75,26.25,26.75,26.5,26.5,26.75,26.75,26.25,26.5,27.5,26,26.5,27.25,26.75,25.25,26.5,26,26.25,26,28.25,28.5,27.75,26,26.75,25.25,25.5,1,e
18_13_29.335942,29.625,26,27.25,26,26.25,27,26.5,26.25,26.75,26,27,26.75,26.25,25.75,26.75,26.25,26.75,26.25,26.75,27.25,26.25,26.25,27,26.75,27,26.5,26,26.75,26.25,27.25,26.25,26.5,26.75,26.75,26.25,26.75,26.5,26.25,25.75,26.5,25.75,27,26.5,26.25,27.25,26.5,25.5,27,27.5,25.75,27.25,27.5,27.25,26.25,26.5,26.25,26.25,26.25,27.75,29.5,28,26.5,26.75,26,26,1,e
18_13_29.436168,29.5625,26.5,26.5,25.75,26.75,26,26.25,26.25,27,26.25,26.25,27.25,26.25,26,27,27,27,26.5,26,26.75,26,26,26.75,26.25,26.5,26.25,26.25,26.25,26.5,26.25,26,26.75,26.25,26,26.75,26.5,26.25,26.25,26.25,26.5,25.5,26.75,26.25,26,27,26.25,25.5,26.25,26.75,25.25,27.5,28.5,27.5,26.5,26.75,26,26.5,25.75,27.75,28.25,26.75,26.75,26.5,26.75,25.25,1,e
18_13_29.536427,29.5625,27,26.75,26,26.75,26.5,26.25,26.25,26.25,26.25,26.5,26.5,26.5,26.25,27,26.5,26,26.5,26.75,26.75,25.75,26.25,26.25,26.75,27.25,26.75,26.5,26.5,26,26.5,26.5,26,26.5,27.25,27,26.75,26.75,26.25,26.5,26.75,25.5,26.75,26.5,27.25,27.75,26.5,26,26.75,26.5,26.25,27,29.25,29,26.25,26.5,26,26,25.5,26.25,27.5,26.25,26.25,26.5,25.75,26.25,1,e
18_13_29.636701,29.5625,26,26,26.25,26,26.5,26.25,25.75,27,26,26.25,26.5,26.25,25.5,26.5,26,26.75,26,26.25,26.25,25.75,26.25,26.5,26.5,26.75,26,26.25,26.5,26.25,26.75,26.5,25.75,26,26,26,26.75,26.25,26,26,26.25,25,26.25,26.5,27.5,28.5,26.75,25.75,26.75,26,26,25.75,26.75,27.25,26,26,25.25,25.5,24.75,25.5,26.5,25.25,26.25,25.75,25.25,24.75,1,e
18_13_29.736933,29.5625,26.25,26.5,25.75,27.25,26.75,26,26.5,27,26.5,26.25,26.75,26.25,25.75,26.75,26.75,26.25,27,26.5,27.25,26.25,26,26.5,26.5,27.25,26.75,26.25,26.25,26.25,26,26.75,26.25,26,26.5,26.75,27.5,27.75,26.25,25.75,26.25,26,27,26.5,27.5,28.5,27.5,26.75,27,27.25,25.75,26,26.75,26.5,25.75,25.75,25.75,26.25,25.75,25.75,26.5,26.25,26.25,25.75,25.75,25.75,1,e
18_13_29.837164,29.5625,26.25,26.5,26.25,26.75,26.25,26.25,26.5,27.25,26.25,26,27,26.25,26,27,26.5,26.75,26.25,26.5,27,26.25,26.5,26.75,26.5,26.75,26,26.75,27.75,27.5,27.25,26.25,25.75,26.25,26.5,26.25,27.75,28.75,28.5,26.75,26,26.25,27,26.25,26.25,27,27,26.25,26.75,27.5,25.5,26.5,26.5,26.25,26.5,27,26.25,26.25,25.75,26,27,26,26.5,26.25,25.75,26.5,1,e
18_13_29.937418,29.5625,26.75,26.75,26.75,26.5,25.75,25.5,26.5,27.25,26.5,26.75,26.75,26.5,25.75,26.5,26.5,27,26.5,27.25,27.25,28,27.5,26.75,27,27.5,26.75,26.5,28,28.25,28.5,26.75,26,26.5,27,26.5,27.5,28,27.25,26,27.25,25.75,26.5,26.5,26,26.25,25.75,26.5,25.75,27.75,25.5,25.75,26.25,26.25,25.75,26,26.25,26.5,25.25,26.25,26.25,26,25.75,26.75,26.25,26.25,1,e
18_13_30.037670,29.5625,26.75,27.25,26.5,26.75,26.25,26,27.25,26.5,26.25,26.5,27.25,27,26,27.5,26.25,26.25,26.75,26.5,27.75,28.75,27.5,27.25,27.25,27,26,26.75,27,28,28.5,26.75,26.25,27.5,27,26.25,27,27.25,26.5,26.25,26.75,26,26.25,26.75,26,26.5,26.5,25.75,26.75,27,26,26.25,26.75,26,26.25,26.75,26.5,25.75,26,26,26.25,25.5,26,26,25.25,25.75,1,e
18_13_30.137910,29.625,26.75,26.5,26,27,27.25,26.5,26.5,26.25,26,26.5,26.75,28,27.5,27.25,26.5,26.5,25.75,26.5,26.75,28.5,28.75,27.75,26.5,26.5,26,26,27,26,27.25,26.25,26.5,26.25,26.5,26.25,26.25,26,26.75,26,26.75,25.75,26.25,26.5,26.5,26,26.25,26,26.75,26.5,25.5,26.25,26,26,25.75,26,26.75,25.5,25.5,26,26.5,25.75,25.75,26.5,25.5,25,1,e
18_13_30.238167,29.5625,26,27,26.25,28.25,28,27.25,27.5,27,26.25,26.5,27.5,28.25,29,28.5,26.75,26.5,26.75,26.75,27.25,27,27.5,27,27,27.25,27.25,26.5,27,26.5,27.25,26.5,26.25,26.75,26.25,26,26.5,26.5,25.75,26,26.5,25.75,26.25,26.5,26.25,26.25,26,26.25,27,26.75,25.75,26.5,26.25,26.5,26,26,25.75,26,25.75,26.25,26.5,26.5,26.25,26.25,25,25.25,1,e
18_13_30.338391,29.5625,26.5,26,26.75,28,28.75,28,27,27,26,26.25,27.25,27.75,28.25,27.5,26.5,26.25,26.25,26.5,26.5,26.25,27.25,27,27,26.5,26.25,26.25,26.25,26,27.5,26.5,26.25,26.5,26.5,26.5,26.5,26.5,26.25,26.25,26.75,25.75,26.5,26.5,25.75,26.75,26.5,26.25,27,26.25,26.5,26.25,26.5,26.75,25.75,26,25.75,26,25.75,25.75,27,25.75,26,26.5,25.75,26,1,e
18_13_30.438632,29.5625,26.5,26,26.5,27.25,28.5,26.75,27,27,26,26.5,27,27.25,27,27,26.75,27.25,26.25,26.75,26.75,26.25,27.25,26.25,26.5,27,26.5,26.25,26.5,26,27,26.5,26.5,26.25,26,26.5,26.5,26.75,26.5,26.25,26.25,26,27.25,26.5,26.75,26.5,26,26,26.75,27,26,25.75,26.25,25.75,25.75,25.75,26,26.25,25.5,25.75,26.5,27,26,26.25,24.75,26.5,1,e
18_13_30.538884,29.5625,26.5,26.5,26.5,27.25,28.5,26.5,26.5,27.5,26.75,26.75,26.75,27,26.5,27.5,26.75,27,26.75,26.25,26.25,26.5,27,26.75,27,27,26,26.75,26.75,26.5,26.5,26.25,26.25,26.75,26.75,26.25,26.75,26.75,27,25.75,26.25,26.75,26.25,27.25,26,26.75,26.25,25.5,27.25,27.25,25.5,25.75,26,25.75,25.75,26.25,26.75,26.25,25.5,26.25,26.75,26,26.5,26.75,26.25,25.25,1,e
