timestamp,thermistor,pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,people_number,confidence
18_16_25.007584,30.625,26,26.25,25.5,26.25,26.75,26,26.25,26.75,26,25.75,26,26,26.25,26.75,26.25,26.75,26,26,26.5,25.75,26.25,26.5,26.25,26.25,25.75,25.5,26.25,26,26.5,26.5,25.5,25.75,26.75,26.25,26.75,26.25,25.75,26,26.75,25.75,26.75,26.75,26.25,26.25,26.75,25.75,26.5,26.75,26,25.5,26.5,25.75,26,26,26,25.5,25.5,25.75,26,26.25,25.5,26.25,25.5,25.25,1,h
18_16_25.107796,30.625,26.25,26,25.5,27.25,26,27,26.25,26,25.75,25.75,26,26,26,26.75,25.75,26.25,26,26,26.75,26.5,26.5,26.75,26.5,26.5,26.25,25.75,26.25,26.25,26.25,26.75,26,26.25,26.5,26.25,26.75,26.25,26.25,26,26.5,25.75,26.5,26,26.25,26.5,26.25,26.25,26.5,26.75,26,26,26.25,26.25,26.5,25.75,25.5,25,25.75,26,26.25,26.25,26,26.25,26,25.5,1,h
18_16_25.208037,30.625,26.5,26.25,25.5,26,26.25,26.75,26.25,26,25.75,25.75,26,26.5,26.25,26,26.25,26.5,26.25,26.25,25.75,26.25,25.75,26.75,26.5,26.5,26,26,26.25,26,26.75,26.25,25.75,26.25,26.25,27,26.25,26.5,26.5,25.75,26,26.5,26.5,26.75,26.25,26.25,26.5,25.75,26.5,26.75,25.5,26,26.5,25.75,26,26.25,26.25,25,25.25,25.75,26,26.5,25.5,26.5,26,26,0,h
18_16_25.308310,30.625,26.5,26,25.75,26.5,26.75,27,26.5,26.5,26,25.75,26.5,26.25,25.75,26,25.5,26.25,25.5,26,26.25,26,25.75,26.5,26.25,26.75,26,25.75,26.5,25.5,26.75,26.25,26,25.75,26.25,26.25,26.5,26,26,26,26.25,25.75,26.75,26.25,25.75,26,26.5,26.25,26,27.25,26,26.75,26.25,26.25,25.75,26,25.75,25.25,25.25,26,26.5,26.75,27.5,26.5,25.5,25.5,0,h
18_16_25.408543,30.625,25.75,25.25,25.25,25.75,25.75,26.25,26,25.75,25.25,25.5,25.75,25.25,25.25,26.25,25.75,25.5,25.25,26.25,26.5,26,25.5,26,26.25,26,25.75,25.25,26.25,26,26.25,26.25,25.75,26.5,26.25,26,26.25,26,25.75,25.5,26.5,25.5,26,25.75,26,26.25,26,25.75,25.75,26.5,25.25,26.25,26.25,25.75,24.75,26.5,25.25,25.75,25.5,24.5,26,25.5,25.75,27,25.25,25,0,e
18_16_25.508748,30.625,26.5,25.5,25.25,26.25,26.25,26,26.25,26,25.75,26,27,26,25.5,26.25,26,26.25,26,25.75,26.25,26.25,25.5,26,26.5,26.25,26,26.25,26.5,26.25,26,26.25,26,26.5,26.75,26.25,26.5,26.25,26,25.25,26.5,25.75,26.25,26.5,26,26.5,26.25,26,26.5,26.75,25.75,26.25,26.75,26,25.5,26.5,25.25,26.25,25.25,25.75,26.75,25.75,25.5,27,25.5,25.75,0,e
18_16_25.608992,30.625,25.75,26.25,25.25,26.25,26.75,25.75,26.25,26.25,25.25,26.25,25.75,26.5,26,26.5,26.5,26.75,26.25,25.75,26,26.25,26,26.5,26.5,26.5,25.5,25.75,26,25.75,26.5,26,25.75,25.75,26.25,26.5,26.25,26,26,26.25,26.5,26,25.5,26.25,26,26.5,26.5,26,27,27,26.25,26,26,25.75,26,26.5,25.75,25,25.25,26,26.75,26,26.25,26.5,24.75,25,0,e
18_16_25.709225,30.625,26,26,25.25,26.5,26,26,26,26.5,25.5,25.75,26,25.5,25.25,26.25,26,26,26.5,26.25,26.5,25.75,26.25,26.5,26.25,26.25,25.75,25.5,26.25,26,27,26.5,25.75,26,26.75,26.25,26.25,26,25.75,25.75,26.25,25.5,26.5,26.75,25.75,26.25,26.25,26,26.5,27,25.5,25.75,26.25,26.25,25.5,26.25,26,25.75,26,26.25,27,27,25.75,27.25,25.75,26.5,0,e
18_16_25.809463,30.625,26.5,25.75,25.75,25.75,26,25.75,26.25,25.75,25.75,26.25,26.5,25.75,26,26.25,26.25,26.25,25.5,25.25,26.5,26,25.75,26.5,26.5,26.25,25.75,25.5,25.75,25.75,26.25,26.75,25.75,26,26.25,26,26.25,26,25.5,26.25,26.5,25.75,26,26.5,25.5,26.5,26.25,26,25.75,27,25.75,26,26.75,26.5,26.5,25.75,26,26,25.75,25.75,26.75,25.5,26.5,26.75,26,25,0,e
18_16_25.909695,30.625,25.5,25,25,25.75,25.5,26,26.25,25.75,26,25.25,26.75,25.25,25.5,26.5,25.75,25.25,25,25.75,25.75,25.75,26,26.25,26.25,25.75,25.5,25,26.25,25.5,26.25,26,26,25.75,26,26.25,26.25,26,25.75,25.5,25.25,25.25,25.75,26,26,26.25,26.5,25.5,26.25,25.75,24.5,26,25.75,25.5,25,25.75,25,25,25.5,26,26,25.75,25.75,26,25.25,24.5,0,e
18_16_26.009907,30.625,25.75,25.75,26,26.25,26.25,25.25,26,26.25,26,26,26.25,25.5,26,26.25,25.75,26.5,25.75,25.5,25.75,26.5,26,26.75,26.5,26.25,25.75,26,26,25.75,26.5,25.75,25.5,26.25,25.75,26.5,26.25,26.5,26,25.75,26.25,25.75,25.5,26,26,26.25,25.75,25,26.5,26.25,25.25,26,26,26,26,26.5,25.75,25.75,25.5,26.5,27,26.75,25.25,27,25.5,26,0,e
18_16_26.110149,30.625,25.25,25.75,26,26.25,26.5,25.25,26.75,26,25.75,25.75,25.75,26.5,25.75,26.25,26.25,26,25.5,25.75,26,25.5,26.25,26.75,26.25,26.25,25.25,25.75,26,25.75,26.5,26.5,25.5,26.25,26.25,26.5,26.25,26.25,26,26.25,26.25,25.5,26.5,25.75,25.75,26,26.5,25.5,26.5,26.5,25.5,26,26.25,26,25.25,26,25.5,26.25,25.25,26.25,26.25,25.75,25.75,26.5,25.75,25.75,0,e
18_16_26.210397,30.625,26,26,25.75,26.25,25.5,26,26.25,25.75,26,26,26.75,26,25.75,26.25,26.25,26,26,25.75,26,26,25.5,25.75,26.75,26.75,26,25.5,26,26,25.75,26.75,25.75,26.25,26.5,26.25,27,26,26,25.5,26.5,26,26.75,25.75,25.5,26,26,25.75,26.25,27,25.5,26,26.5,26,26.25,25.25,26,25.5,25.5,26.5,27,25.5,25,25.5,25.5,25.75,0,e
18_16_26.310646,30.625,26.75,25.75,25.5,26.25,26,25.5,26,26.75,26.25,26,26.25,26,25.75,26.25,25.75,26.5,26.5,26.25,26,26.25,26.25,26,26,26.5,26.5,26.25,25.75,25.75,25.75,26.25,26.25,26.25,26.25,25.75,26.75,26,26,25.75,26,25.25,26.25,26.25,26,26.5,25.75,25.75,26.5,26.5,25.5,25.75,25.75,25.75,26,26.5,25.25,25.75,25.5,26,26.75,26.25,25.5,26.25,25.75,25.25,0,e
18_16_26.410900,30.625,25.25,25.75,25.25,26,25.5,25.25,25.75,25.75,26,25.75,26,25.75,25.75,25.75,26,25,25.75,26,26,26,25.5,26,26,26,24.75,25.75,25.25,25.25,26.25,26,25.25,26,25.5,26,26,26,25.75,25.5,26.25,25.5,26,26,25,26,25.25,25.75,25.75,26.25,25,25.5,26.25,26,25,26,25.5,25.5,25.25,25.25,25.25,25.75,25.25,26.5,25.5,25.5,0,e
18_16_26.511106,30.625,26,26.25,26,26.25,25.75,25.25,25.75,25.75,25.75,25.5,26.5,26,25.5,26,26.25,26,25.75,25.75,26.25,26,26.5,26.25,26.5,25.75,26.75,25.75,26,25.75,26.25,26.5,25.75,26,26,26,26.75,25.5,25.5,25.25,26,25.5,26.5,26.75,25.25,26.25,25.5,25.75,26.25,26.75,25.5,26.5,25.75,25.25,25.75,26,25.75,26,25.5,26,26.25,26.25,25,26.5,25.25,26,0,e
18_16_26.611340,30.625,25.75,26,25.75,26,26,25.25,26.25,26,26,26,26,25.75,25.25,25.75,26.25,26.25,25.75,26,26.75,26,26,26.25,26.25,26.5,25.75,26,25.75,26,26.5,26.5,25.75,26,26.5,25.75,26.5,25.75,26.25,25.5,26,26.25,26,26.5,25.75,25.75,26.5,26.25,27,26.75,25.25,26,26,26,26,26.25,25.25,25.5,25.25,25.5,26,26.5,26,26.75,26,25,0,e
18_16_26.711584,30.625,26,25.75,25.5,26,26.5,25.75,26.25,26.25,25.25,25.75,26.5,26.25,26,26.25,26.5,26,26,25.75,26.75,25.5,25.75,26.25,26.75,26.5,25.75,26,26.25,26.25,26,26.25,26,26.25,25.75,26,26,25.75,25.5,26,26.25,25.5,26.75,26.25,26,26,26.5,25.75,25.75,26,25,25.75,25.75,25.75,25.5,26,25.5,26.25,25.25,25.75,26,26,25.75,26,25.25,25.25,0,e
18_16_26.811792,30.625,26.25,26.25,25.5,25.75,26,25.5,25.5,25.75,25.75,26,26,25.5,26.25,26.25,25.75,26.5,25,26,26.5,25.25,25.5,26.25,26.25,26.5,25.25,25.75,26.25,26.25,26.25,26.75,25.75,26.25,26,26.75,26.5,26.25,26.25,25.75,26.75,25.5,26.75,26.25,26,25.75,26,25.75,26,27,25.5,26,26.25,26.25,26.25,26,26,24.75,25.25,26.5,25.75,26.5,25.75,26.75,25.25,25.5,0,e
18_16_26.912036,30.6875,25,25.25,25.5,25.75,25.25,26,25.5,25.75,25,25.5,26,26,25.75,26.5,25.5,26.25,25.25,26,25.5,25.5,25.75,26.25,25.5,25.75,25.5,25.5,25.75,25.75,26.25,26.25,25.5,26.25,25.75,26.25,27,26,25.5,25.25,26.25,25.25,26,26.25,25.75,26.25,25.75,25.75,26.5,26.5,25.5,26.25,25.75,26,25.5,26.75,25.25,26.25,25,25.25,26.5,25.75,25.75,26,25.25,25.5,0,e
18_16_27.012285,30.625,26,25.5,26,26,26.25,26,25.5,26.25,25.75,26,26.25,26,25.5,26,25.75,26.25,26.25,26,26.5,25.75,25.75,26.5,26.5,26.5,25.5,25.75,26,26,25.75,26,26.25,26.25,26.25,25.5,26,26.25,25.5,26,26.25,26,26.5,26.75,26,25.75,26.5,26,26.5,26.75,25.25,25.5,26.25,25.5,26,25.75,25.75,25.25,25,25.5,26.25,25.5,26.25,26.5,25.5,26,0,e
18_16_27.112635,30.625,25.5,25.25,25.5,25.5,26,25.25,26.75,25.5,25.75,25,26.25,25.75,25.75,26.25,26,26.25,25.5,25.75,26,26,26,26.5,26.25,26.5,25.75,26,26,26,26.5,26.75,26,26.5,26.25,26.25,26,26.5,26,26,25.5,26,26.5,25.75,25.75,26.5,26.5,26.25,26.25,25.75,25,25.75,26,25.75,26,26.25,25.5,25,25,26,27,26.25,25.75,26.5,25.75,25.5,0,e
18_16_27.213212,30.625,26,25.75,25.5,26.25,25.75,26,26,26.5,26.5,25.75,26.25,26,26,26.25,26.25,26.5,26.25,25.75,26.25,25.75,26.25,26.5,26.25,25.5,25.75,25.5,26,25.25,25.75,25.75,25.75,25.5,25.75,25.75,26.5,26.25,25.5,25.75,26.25,25.5,26,26.25,26.25,26.25,26.25,26,26.25,26.25,25.5,25.25,26.25,26.25,25.5,25.75,26.25,26,25.5,26.25,26,25.75,26.5,26.25,25.75,25.25,0,e
18_16_27.313459,30.625,26,26,25.25,26.5,25.75,25.5,25.5,26.75,25.25,26,26,25.5,25.75,26.5,26,26,26,25.75,26.5,25.75,25.5,25.75,26,26.25,26,25.5,25.75,25.75,26.5,26.25,26,26.75,26.25,25.5,26.75,25.75,26.5,26,26.75,25.5,26,26,25.75,26,26.5,26,26.5,26.5,25.75,25.5,26,26,25.5,26.25,26,25.75,25.5,25.5,26.25,26,26,26.5,25.25,25,0,e
18_16_27.413659,30.625,25.75,26,25.25,26.5,25.75,26,25.75,25.5,25.5,25.25,25.75,25.5,25,25.75,25.75,25.75,25.25,25.75,26,25.75,26,25.75,26,25.75,25.5,25.25,26,25,26,26.5,25.5,26.25,25.5,26,25.5,25.5,25.75,25.5,25.75,25.25,25,26,25,26.25,26.25,26,25.25,25.25,25.75,25.75,26.25,26,25.5,26.25,25.75,24.75,24.5,26,25.75,25.75,25.75,26,25.25,24.5,0,e
18_16_27.513902,30.625,25.25,26,25.5,26.25,25.75,26,25.75,25.5,25.75,26.25,26.5,26,25.5,26.25,26,26.25,25.25,26.25,26.25,26.25,26,26.75,26.5,26.25,26,25.75,26,25.5,26,25.75,26.25,26.5,26.25,25.75,26.5,25.75,25.5,25.25,26.25,25.25,25.5,26.25,26.25,26.5,25.5,26,26,26.5,25.5,26,26.25,25.75,25,26.5,25.5,25.25,26,26.5,26.75,26,26.25,26.75,26,25.75,0,e
18_16_27.614112,30.625,26,25.5,25.75,26.5,26.5,26.25,25.75,26.25,25.75,26.25,26.5,26,25.75,26.75,26.25,26.25,25.75,26,26.5,26,26,26.5,26.5,26,25.25,25.5,26.5,25.75,26.25,27,26,26,25.75,26.5,26.5,26.5,26.25,26,25.75,25.5,26,26,25.75,26.5,26,25.75,26.25,27,25.5,26,25.75,25.5,26.25,26,26,25.25,25.25,25.25,26,26,26.25,26.5,25.25,25.25,0,e
18_16_27.714361,30.6875,25.5,25.75,26,25.75,26,26.5,26.25,26,26,25.5,26.25,26,25.75,26.75,26.25,26,26.25,26,26.25,25.75,26,26.5,26,26.75,25.5,25.75,25.75,25.5,26.25,26.75,26.25,26,26,25.75,26.75,26.25,25.75,25.25,26.25,26,26,26.5,26,26.5,26,25.75,26.25,26.75,25.75,26.25,26,26.5,25.25,26,25.5,25.75,25.5,26,26,26.25,25.25,27.5,25.5,25.25,0,e
18_16_27.814604,30.625,26,25.75,25.5,26,26,25.5,26.25,26.25,25.25,25.75,26,26,26,26,26.25,26,26.25,26,26.5,25.75,25.75,26.5,26.5,26.5,25.75,26.25,26,26.25,26.25,26,25.25,25.5,26,26,26.25,26,25.5,25.5,27,26,27,26.25,25.75,26.5,26.25,25.5,26.25,26.75,25,25.75,26.5,26,25.75,26.25,25.5,25.75,25.25,25.75,26.75,26.25,25.5,26.75,25.5,26,0,e
18_16_27.914840,30.625,26.25,26.25,25.5,26,26.25,26,26.5,25.5,25.5,25.25,26.5,26,26,25.5,25.75,26.25,26,25.75,26.5,25.75,25.75,25.75,25.75,25.75,25.5,25.5,25.5,25.25,26,26,25.5,25.75,25.75,25.25,26,25.5,25.5,25.5,25.25,25.75,26,26.25,25,26,26,25.5,26,26.75,25.5,25.75,26.25,25.75,25.5,26,25,25.75,24.5,25.5,26.25,26.25,25.25,26,25,25,0,e
18_16_28.015051,30.6875,25.75,25.75,25.5,26.25,26.25,25.5,25.5,25.75,25.75,25.5,25.5,25.5,25.25,25.5,25.75,26,25.25,26,25.75,25.75,25.5,25.75,25.75,25.75,25.75,25.75,26,26.25,26.5,26.5,25.75,26.5,26,26.25,26.25,26.5,26.25,25.5,25.5,25.5,25.5,26.25,25.5,26.5,25.75,26.25,26.75,26.25,26.25,26,25.75,26.5,26.25,26.25,26,26,25.75,25.5,26.75,26.5,26,26.5,25.75,25.25,0,e
18_16_28.115328,30.625,25.5,25.75,26.25,26.25,26,24.75,26.25,25.25,25.25,25.75,26.25,25.75,26,26.5,26,26,25.75,25.25,26.25,26,26.25,26.5,26.25,26.75,25.25,25.75,26,25.75,26.25,26.25,25.5,26.5,25.75,26.25,26.25,26.25,25.75,26,25.75,26,26.5,26,25.75,25.75,26.5,26,26.25,26.5,24.75,25.75,25,26,25.5,26,25,25.25,25.25,26,26.25,26.25,26,26.5,25.75,26.25,0,e
18_16_28.215579,30.625,25.5,26,25.25,25.75,25.5,25.5,26,25.75,25.75,25.5,25.5,25.75,25.5,25.5,25.5,26,25.25,26,26,26,26,25.5,26.25,26.25,25.25,26,26.5,26,26.75,26,25,26,26,25.75,26.25,26.25,26,26,26.25,25.75,25.75,25.75,25.75,26.25,25.75,25.75,26,26.5,26.5,25.75,26.25,25.75,25.25,26,25.75,26,25.5,26,26,25.5,25.75,26.25,25.75,25.5,0,e
18_16_28.315782,30.6875,26,26,25.5,26,25.75,25.75,25.75,26,25,25.5,25.75,26,25.75,26.25,25.5,26,26,26,26,26.25,26,26,26.5,26.25,25.25,26,26.5,26,26.75,26,25,26,26,25.75,27,26.25,26.25,26,26,25.75,26.25,25.75,26,26.25,26.75,25.5,26.75,26.5,25.25,25.75,26.75,26,26,27,26,25.75,25,25.75,26.25,25.5,25.25,26,25.5,26.25,0,e
18_16_28.416029,30.625,25.75,25.5,25.75,26.5,26,25.5,26,25.75,25.75,26,26.25,25.75,25.25,27,25.75,26.25,26.25,26,26.25,25.75,25.75,26,25.5,26.25,25.5,26,26.25,25.5,26.25,26.25,25.5,26.25,26,26,27,26.25,26.25,26,26,25.5,26.25,26,25.5,25.5,25.75,25.75,25.75,26.75,24.75,25.75,26,25.75,25.75,25.75,24.75,25,25.25,25.75,26,25.5,25.5,26,25.75,25,0,e
18_16_28.516286,30.625,25.75,25.5,25.5,26,26.25,26.5,25.75,26,25.5,25.25,25.75,26,25.25,25.5,25.25,25.5,25.25,25.25,26,25.25,25.5,26.5,25.5,25.25,25,24.75,25.75,25.5,26,26,25,25.5,25.75,26,26,26,25.75,25.5,26,25.5,26.25,26.25,25.75,26.25,26.25,25.25,26,26.5,25.5,25.75,26.25,25.5,26.25,26,25,26,25.25,26,25.5,25.75,26.25,26,25.25,25.5,0,e
18_16_28.616524,30.625,25.75,26.5,25.75,26,26,25.5,26.75,26,26,25.5,26.5,26,25.75,26.5,25.5,26,25,25.75,26.5,26,25.5,26,25.75,26.5,25.25,25.5,25.75,25.75,25.75,25.5,26.25,26.25,25.75,26.5,26.75,26,25.25,25.5,25.75,26,26.5,26.25,25.75,26,26,25.75,26,26.5,25.5,25.25,25.75,26.25,25.5,26.25,25.5,26.25,25.5,25.75,26.5,26.25,25.25,26,25.25,25.5,0,e
18_16_28.716756,30.625,25.75,25.75,26.25,26,26.5,25.5,25.75,25.75,25.5,25.5,26.25,26.25,25.75,26.25,25.5,25.75,25.75,25.5,26.25,26,25.75,26.5,26.5,26,25.75,25,26,26,26.25,26.25,25.5,25.5,26,25.75,26.25,25.75,26,25.75,25.75,25.75,26.25,26,26,26,26,25.75,26,26.5,25.75,25.25,25.75,26.25,26,25.75,25,25.75,25.25,26,25.75,25.75,25.5,25.75,26.25,25.25,0,e
18_16_28.816966,30.625,25.5,25.5,24.75,25.75,26.25,25.75,25.5,25.75,25.5,25.75,26.25,26,25.75,26,26.25,25.75,26.25,26,26.75,25.75,25.75,26.5,25.75,26,25.75,26,26,26.25,26,25.75,25.25,26,26.5,26.25,26.25,25.75,26,25.75,26,25.5,26,25.75,25.5,26.75,25.75,25.75,26.25,27,25.75,25.25,25.75,25.75,26,26,26,26.25,25.25,26,26.25,26.25,25.75,26.25,25.5,25.5,0,e
18_16_28.917205,30.625,25.75,26,25.5,25.75,25.75,25.5,26.25,26,25.75,25.5,26.5,25.5,25,25.75,25.5,25.25,26.25,25.5,26.5,25.5,26,26.5,26.5,26.25,26.5,25.75,25.75,26,26.5,26.5,26.25,26,25.75,26.25,26.25,26.25,26.25,26,26,25.75,25.75,25.75,25.75,26.5,26.5,25.5,26.5,26.5,25.5,25.5,25.75,25.75,26,26,25,25.5,25.25,25.75,25.5,25.5,26,25.75,24.75,24.5,0,e
18_16_29.017491,30.625,25,25.25,25.5,25.75,25.75,25.25,25.25,25.75,25.25,25,25.75,25.25,25.25,25.75,25.5,25.25,25.75,25,25.75,25.5,25.5,25.75,25,26,25.25,25.5,25.25,25.5,26.25,26,25.25,26.25,25.75,26.25,25.75,26,25.25,25,26,25.25,25.75,25.75,25.5,25.25,25.5,25.5,25.75,26.75,25.75,25.5,25.75,25.25,26,26.25,25.5,25.5,25,25.25,26.5,25.5,25.5,26.5,26,25.25,0,e
18_16_29.117685,30.625,26,26.25,25.5,26.25,25.75,26,25.5,26,25.75,25.5,26,25.75,25.75,25.5,26.5,25.75,26,25.25,26,25.5,26.25,26.25,26.5,26.25,25.5,26,26,25.5,26.5,26.25,25.75,25.5,25.75,25.5,26.25,25.75,25.5,25.25,26.25,25,25.75,25.75,25.5,26.75,26,25.75,25.75,26.75,25.75,25.5,25.75,25.25,26,26.25,25.5,25.5,25,25.25,26.5,25.5,25.5,26.25,25.25,24.25,0,e
18_16_29.217928,30.6875,26.25,25.5,25.75,26,26.25,26.25,25.75,26,25.5,25.75,26.25,25.5,25.5,26.25,25.75,25.75,25.75,26,26.25,26,25.5,26.25,26,25.75,25.5,25.75,26,25.5,26,26,25.5,25.75,26,25.75,26.75,26,25.75,25.75,25.5,25,25.75,26.25,25.75,26,26,25.25,26.25,26.25,25.5,25.5,25.75,25.5,25.75,26.25,26,25,25.5,26,26.5,25.25,25.5,26.25,25.25,25.5,0,e
18_16_29.318166,30.6875,25.5,25.5,25.25,26.5,25.75,25.5,26,26,25.5,25.75,26.25,25.5,25.75,26.25,26.25,25.5,26,26,26,26,25.75,26,26,26.75,26,25.25,26.25,25.25,26.25,26.25,25.75,26,25.75,25.5,26.25,25.75,25.5,25.5,26.5,25.75,26,26,25.75,26,26.25,25.5,26,26.25,25.25,25.75,26.25,25.5,25.25,26.25,26.25,25.5,25,26,26.75,26,26.25,26.75,25.25,25.5,0,e
18_16_29.418407,30.625,26.25,26.25,25.25,26.25,25.75,25.75,25.75,26.5,24.75,24.75,26,25.25,25,26.25,25.5,25.75,25.75,25.5,26,25.5,25.5,26.5,26,26.25,25.25,25.5,25.75,25.5,26.25,25.75,25.5,25.75,25.75,26,25.75,25.75,26,25.25,26,25.25,26,25.25,25.5,26,26.25,26,26.25,26.25,25.5,25.5,26.25,25.5,25,26.25,25.25,25.75,25.5,26,26,25.75,26.25,25.75,25.5,25.5,0,e
18_16_29.518645,30.6875,25.75,25.5,25.75,25.75,25.5,25.25,25.75,25.75,25,25,26.25,25.75,25.25,26,25.5,24.75,25.5,25.5,25.5,25.5,25.5,26,26,25.5,25,25.25,25.75,25.25,26.25,25.75,25.5,25.5,25.25,25.75,26,25.75,25.25,25,25,25.25,25.75,25.5,25,25.75,25.75,25.25,25.5,26.25,25.25,25,25.25,25.25,25.5,26.25,25.5,25,25.5,25.75,26,25.75,25.25,26,25,26,0,e
18_16_29.618860,30.6875,25.75,25.75,25.25,26.25,25.75,26,25.75,26.25,25.75,25.75,26.25,26,25.25,26.25,25.25,26,25.5,25.5,25.75,25.75,26,26.5,26.5,25.5,25.75,25.5,25.75,25.5,26.75,25.75,26,25.5,26.75,25.5,25.75,25.75,25.75,25.5,25.75,26.25,25.75,25.75,25.5,26.25,25.75,25.5,26.75,26.75,24.75,25.75,26.25,26,25.25,26,25.75,25.75,25,26,26.25,25.75,25.75,26.25,24.75,25,0,e
18_16_29.719099,30.625,25.25,25.25,25.75,25.5,25.75,25.25,26,25.75,25.5,25.25,25.75,25.25,25.5,26.25,25.5,25.5,25.75,26,26.25,25.5,25.5,26,26,25.75,26,25.75,26,25,26,25.75,25.25,25.75,26,25.75,26.25,25.5,25.25,25.25,26.25,25,25.25,25.75,25.25,25.75,26,26,26.25,26,25.25,25.25,25.5,25.75,25.25,26,25.25,25.25,25.5,25.75,26.75,26.25,25,26.75,25,25.5,0,e
18_16_29.819409,30.625,25.75,25.5,25.5,26,25.75,25.75,26,26,25.5,25.5,26,25.75,25.5,25.75,25.5,25.5,25.5,26,26,25.75,25.5,26.75,26,26.25,26,25.25,26.25,25.25,25.75,26.25,25.5,25.75,25.75,26.25,26.5,25.5,25.25,25,26,25,25.5,26,25,25.5,25.5,25.5,26,26.25,25,25.75,25.75,25.5,25,25.5,24.75,26,25.25,25.5,26,25.75,25.75,26.5,25.5,25,0,e
18_16_29.923968,30.625,25.5,25.75,25.75,25.75,26.25,25.75,25.75,26,25.25,25.75,26,25.75,25,26.5,26,26,25,26,26.25,26,25.5,26.5,26,26.25,25.25,25.25,26,25.75,26.25,25.5,25.75,25.5,25.75,26,26.25,26.25,25.75,25.75,25,25.5,25.5,26.25,25.25,26.25,25.75,25.75,26,26.25,24.75,26,25.5,25.75,25.5,25.75,25.75,25.5,25,26,26,25.75,25.5,26.5,25.5,25,0,e
18_16_30.020013,30.6875,26,25.25,24.5,25.25,25.75,26,26.25,26,24.5,25.25,25.5,25.5,24.75,26,25.75,25.5,25.25,25.5,25.5,25.5,25.25,25,25.75,25.5,24.75,25,25.25,25.5,26,26,24.75,26,25.5,25.75,25.5,25.75,25.25,25,25.5,25.5,25.25,25.75,25.5,25.5,25.5,25,25.75,25.5,24.5,24.75,26,25,25,25.25,25,25.25,25.25,25.75,26,25.5,25.25,25.25,25.25,24.25,0,e
18_16_30.120291,30.625,25.75,25.25,25.5,26.25,25.5,25.25,25.25,26.25,25.75,25.5,25.75,25.75,25.75,25.75,26,25.75,25.5,25.25,26.5,25.25,25.5,26.5,26.25,26,24.75,25.25,25.75,25.75,26,26.25,25.25,26.25,25.5,26,26,26,25.75,25.25,25.25,25.25,25.5,25.5,25.5,25.75,25.5,25.5,25.75,26.75,24,25.5,25.75,25.5,25,25.25,25.25,25.25,24.75,25,26.5,25.5,25.5,26.75,25,24.75,0,e
18_16_30.220542,30.625,25.5,25.5,25.5,25.75,25.25,25.5,25.25,26,24.75,24.75,25.75,25.25,24.75,26.25,25,25.25,25.25,25.25,26.25,25.75,25.5,25.5,26.25,25.5,25.25,25.25,25.5,25,26,26.25,25,25.75,25.75,26,26.25,25.5,25.5,25.75,25.75,25.25,25.75,25.75,25.75,26,25,25,26.25,26.25,25.5,24.75,25.75,25.75,25.5,25.75,25.5,25,25.25,25.25,26,25.5,25,25.75,24.25,25.5,0,e
18_16_30.320793,30.625,26,25.5,25.75,26,25.5,25.25,25.25,26.25,25,25,26,25.5,24.75,26.25,26,25.25,25,25.25,25.75,26,25.75,26.25,26.25,25.75,25.5,25.25,26,25.5,26,26,25.75,26.5,26,25,25.75,25.75,25.25,25.25,25.5,25,25.5,25.5,25,26,25.25,25.5,26,26,25.25,25.25,26,25.75,25,26,25,25.25,24.75,25,26.5,25.75,25.75,25.5,25.75,24.75,0,e
18_16_30.420996,30.625,25.75,25.5,25.5,25.5,25.75,25.25,25.75,26,25.5,25.5,26.5,25.25,25,25.5,25.75,25.25,25.5,25.25,26.25,25.75,25.75,26,25.25,25.75,25.75,25.75,26,25.25,26.25,26,25.5,25.25,26,25.75,26,25.25,25.5,25.25,25.75,25.5,25,26,25,25.5,25.75,25.5,26.25,26.25,25.5,25.25,26.25,25.75,25.25,26.25,25,25,25.25,25.25,25.75,25.5,25,26,24.75,24,0,e
18_16_30.521228,30.625,25.25,25.25,24.25,25.75,25.5,25.5,24.75,25.25,25.25,25.25,25.25,24.75,25.5,25.5,25.5,25,25,25.25,25.5,25.25,25,25.75,25.75,25.5,25,24.75,24.75,25,25.75,25.5,25.25,25.5,25.25,25,25.75,25,25.75,24.75,25,25.5,25.25,25.25,25,25.25,25.5,25,25.25,26.5,24.5,25.25,25.25,25,24.75,25,25,25.25,24.25,25.25,26.25,25,25.75,25,25,24,0,e
